Time,Tx1Rx1_mag,Tx2Rx2_mag
5.28,-0.5200006317341275,-0.1869138279865164
5.29,-0.5186707783164175,-0.18136314102841863
5.3,-0.5165928642907354,-0.1743889763078627
5.31,-0.5138898439192274,-0.16536114931893667
5.32,-0.5108399838426759,-0.15404508326984298
5.33,-0.5078161358355403,-0.1407440870380859
5.34,-0.5051783179017829,-0.12627393797698253
5.35,-0.5031450849708414,-0.11177740515592721
5.36,-0.5017026234088756,-0.09842680251507904
5.37,-0.5006093313766784,-0.08709359869816771
5.38,-0.49950411636882897,-0.07807515877269618
5.39,-0.4980639881870686,-0.07096357701584527
5.4,-0.49612827012670846,-0.0647201897702361
5.41,-0.49373091982276823,-0.057967333411148396
5.42,-0.4910399686986893,-0.049429909261768566
5.43,-0.4882539892279092,-0.03839138871565762
5.44,-0.4855141670542183,-0.025008913061090952
5.45,-0.4828558918820853,-0.010368326881400252
5.46,-0.4801867548718046,0.0037569507658100367
5.47,-0.47727853338221016,0.01537238940632074
5.48,-0.47378814702910993,0.022799090327715137
5.49,-0.469330148165163,0.02511302406227823
5.5,-0.4635921264100455,0.022382701253799854
5.51,-0.4564460587486551,0.01568888650003897
5.52,-0.44800353302987683,0.006958503955255352
5.53,-0.43859400250433694,-0.0013546713991285423
5.54,-0.42868165098587596,-0.006708754604186487
5.55,-0.4187521619696334,-0.006959240630535584
5.56,-0.40919737122630706,-0.000769488422312738
5.57,-0.4002176909434088,0.012178678814103595
5.58,-0.3917569333547975,0.031240534918422987
5.59,-0.383482153098393,0.05510828764733096
5.6,-0.37482056638265526,0.08225498004110453
5.61,-0.3650641755275825,0.11138062039184861
5.62,-0.35354713251962283,0.1417271406479495
5.63,-0.33988324929071917,0.17318102573038027
5.64,-0.32421395737700426,0.20615675422751006
5.65,-0.3073709986659507,0.24132282874749753
5.66,-0.2908350198762418,0.2792666782437981
5.67,-0.2764004358511385,0.32018766541909294
5.68,-0.26554218858192796,0.3636872816187234
5.69,-0.2585983202101913,0.40871712892849593
5.7,-0.2539950849399349,0.4537245642571858
5.71,-0.24780544374864857,0.49696339179471194
5.72,-0.23390985461231176,0.5368327870799644
5.73,-0.2048991856923263,0.572060055463508
5.74,-0.1536281193087723,0.6016262205072532
5.75,-0.07504259105154126,0.6245172567300737
5.76,0.032318728944556716,0.6395332001701786
5.77,0.16575434014649196,0.6453769304590403
5.78,0.3190660926368287,0.6410777360962409
5.79,0.48426590941938014,0.6266046846409474
5.8,0.6536906685957169,0.6034099981363176
5.81,0.8217405695647857,0.5746445461920094
5.82,0.9856276766547353,0.5448795780165978
5.83,1.1449122812191042,0.519315512478557
5.84,1.300068121727501,0.502618020523381
5.85,1.4507299966284501,0.4976518215450382
5.86,1.5945224196780292,0.5044616230008229
5.87,1.7272801979571908,0.5198523478376967
5.88,1.844931252474872,0.5377952891037315
5.89,1.9464652254342305,0.5506140992726902
5.9,2.0366903404123984,0.5505797446564978
5.91,2.127318585378658,0.5313474056565319
5.92,2.235452786214712,0.4887341005791996
5.93,2.3795597140120495,0.4206444347337186
5.94,2.5740744192231024,0.32633974139103766
5.95,2.8244500974114795,0.2055003750561761
5.96,3.124429349417146,0.05751728721315945
5.97,3.456524247200399,-0.11878449698531662
5.98,3.7955100899530456,-0.32502984981313643
5.99,4.1137559851591945,-0.5628957868284303
6.0,4.386807785694347,-0.8334778829055765
6.01,4.597748671367705,-1.1364380124308784
6.02,4.739310258815475,-1.4690381723956614
6.03,4.813433992800624,-1.8252779130395203
6.04,4.8288458646602,-2.1953710014636822
6.05,4.797817443635775,-2.565724805128462
6.06,4.733297971815672,-2.9195326473855236
6.07,4.647074591954717,-3.2381092511755747
6.08,4.548944562037987,-3.5030761999067495
6.09,4.446440811218085,-3.6992405253764926
6.1,4.344592181167115,-3.817500635019294
6.11,4.245467556098612,-3.856730537426001
6.12,4.147654438126097,-3.823820592883982
6.13,4.046106942560281,-3.7319063232421894
6.14,3.932801019676328,-3.5976574065544775
6.15,3.7983680073983814,-3.4386525566955877
6.16,3.6344755323913365,-3.27135401244136
6.17,3.4363507540698097,-3.1096344607906774
6.18,3.204659668161746,-2.9636660151024916
6.19,2.9460871165458284,-2.8391773079778813
6.2,2.6723734328771824,-2.7372813878069455
6.21,2.3980650917094124,-2.6550717527294005
6.22,2.1376260136779965,-2.5869908903275256
6.23,1.902722482185837,-2.526705908029463
6.24,1.7004019809502597,-2.4690014987329127
6.25,1.532568919014236,-2.4111335257512363
6.26,1.396737046222432,-2.3532436530435885
6.27,1.287662553543921,-2.2977765149670026
6.28,1.1992531226772207,-2.248205165789961
6.29,1.126161283871468,-2.2075767562772604
6.3,1.0646793586415857,-2.1773753444186643
6.31,1.0128601311198921,-2.1570315089650802
6.32,0.9700643929551784,-2.144179217370664
6.33,0.9362788328090167,-2.1355162155929235
6.34,0.9115241522793065,-2.127912427284016
6.35,0.8955374317907429,-2.1193170132583696
6.36,0.8877509607445868,-2.109114741415897
6.37,0.8874650510436766,-2.0978563408374
6.38,0.8940560842709862,-2.0865967616933423
6.39,0.9070808258162151,-2.0762460998408416
6.4,0.9262159506339085,-2.067282466743237
6.41,0.9510699579830397,-2.0599416066981635
6.42,0.9809825937747604,-2.054723023598658
6.43,1.014951567630406,-2.052883971102813
6.44,1.0517774821333712,-2.0566124768119836
6.45,1.090405090117325,-2.0687498797080472
6.46,1.130316278627958,-2.0921509187261447
6.47,1.1717682779310392,-2.12890014282561
6.48,1.2157028362455296,-2.1796067054046957
6.49,1.2632597470233782,-2.2429252175103365
6.5,1.3149711703377815,-2.315372791325485
6.51,1.3698518354237794,-2.3914685549100616
6.52,1.4246941501991153,-2.4642004128753894
6.53,1.4738904944534799,-2.525800767807082
6.54,1.5100159026380626,-2.5687816882724133
6.55,1.5252074452405877,-2.587132684462565
6.56,1.5130920362991744,-2.5774940060481755
6.57,1.4707214430400761,-2.5399953824631587
6.58,1.3998217222229248,-2.478398798247922
6.59,1.306793908959043,-2.399325995314645
6.6,1.201315935218361,-2.310677338643527
6.61,1.0939250114186052,-2.2196964125826266
6.62,0.9933676220664313,-2.131315820734692
6.63,0.904609494170399,-2.047338393915273
6.64,0.8281474585341545,-1.9666998479787912
6.65,0.7607595925785792,-1.8866659979652043
6.66,0.6972953536548337,-1.8045039132174878
6.67,0.6327837452062693,-1.7190244790370195
6.68,0.5641379182988581,-1.631437461383865
6.69,0.4909950413242988,-1.545181069538038
6.7,0.4155867014499522,-1.464759033903326
6.71,0.3418371421638167,-1.394031549022877
6.72,0.27405841345103915,-1.3346690568508108
6.73,0.2156512742686937,-1.285427281246516
6.74,0.16816660593581936,-1.2425401966433143
6.75,0.13096404783665483,-1.201031844473156
6.76,0.10152657742631392,-1.1563547240668637
6.77,0.076276365856063,-1.1056488656690782
6.78,0.05157553742127916,-1.0481467041714903
6.79,0.024582964651936483,-0.9847366400738191
6.8,-0.00622232920808911,-0.9171556597317336
6.81,-0.040866378793682094,-0.8473583399711166
6.82,-0.07798696783287881,-0.7772650207632817
6.83,-0.11516966926920162,-0.708712358344946
6.84,-0.14947383950003038,-0.6433740273739527
6.85,-0.17805858311542258,-0.582614775947833
6.86,-0.19875519436796324,-0.5273886246142864
6.87,-0.21043559492872194,-0.4782620780586547
6.88,-0.2131049170527879,-0.4355278002761255
6.89,-0.20774747684040792,-0.3993050246352155
6.9,-0.19602676544983955,-0.36954765415469576
6.91,-0.17995668138678586,-0.3459644987989112
6.92,-0.16162105167465798,-0.32792962448245955
6.93,-0.14294961523471184,-0.31446609368630707
6.94,-0.1255184664889013,-0.3043191489121348
6.95,-0.11037196551072771,-0.29605930102314537
6.96,-0.09792903242426428,-0.28814450525967766
6.97,-0.08805501265759161,-0.2789279831065339
6.98,-0.08030868848634057,-0.26667011379483396
6.99,-0.0742644301096267,-0.2496495092327254
7.0,-0.06975325867586166,-0.22644134450648384
7.01,-0.06690907541371463,-0.1963310810267895
7.02,-0.06601864341482519,-0.15970248163713646
7.03,-0.06728338992502682,-0.1181761858991396
7.04,-0.0706405385957496,-0.07434930106489547
7.05,-0.07573853961024131,-0.031172070926391616
7.06,-0.0820552739324066,0.008812122563059898
7.07,-0.08906356199941065,0.0440561201294433
7.08,-0.09634502674392544,0.07419896826054966
7.09,-0.10361899814157736,0.09982669458326775
7.1,-0.11072119164857956,0.12198213367227644
7.11,-0.11758266823581591,0.14169451955259188
7.12,-0.12422557059381291,0.15972714735787832
7.13,-0.13075269879281046,0.1765759907626514
7.14,-0.1373028401390844,0.19261651056673
7.15,-0.1439734815176328,0.2082544580765811
7.16,-0.1507432183629934,0.22397410556567143
7.17,-0.15742876060093836,0.24025070748877478
7.18,-0.16369065090494006,0.25736935476199047
7.19,-0.16908120766216575,0.2752481457472966
7.2,-0.17312044321696685,0.2933796929460342
7.21,-0.17538780584054284,0.3109647025946843
7.22,-0.17562117036317457,0.3272236428931568
7.23,-0.1738114875931986,0.3417805995430184
7.24,-0.17027080078906653,0.354965664834061
7.25,-0.16564275553808236,0.36789806001495856
7.26,-0.16082865549045522,0.3822804258422138
7.27,-0.1568201902609387,0.3999333601166122
7.28,-0.1544599277190712,0.42220445357452263
7.29,-0.15418792747103044,0.4494624167499708
7.3,-0.15586278277470603,0.4808860328701598
7.31,-0.15874477181964725,0.5146506541390917
7.32,-0.16168137308585004,0.5484392318672323
7.33,-0.163451812936612,0.580062307889718
7.34,-0.1631501503501931,0.6079523484814049
7.35,-0.16046191541149954,0.6314022211873527
7.36,-0.15573040590745205,0.6505578885064973
7.37,-0.14979423908568218,0.6662566480562143
7.38,-0.1436731077732599,0.6797986849328949
7.39,-0.13824155056202675,0.6926951826835424
7.4,-0.1340235642709335,0.7064040682537235
7.41,-0.13116730870040394,0.7220634804503231
7.42,-0.1295682281089909,0.74025365809374
7.43,-0.12905001198270213,0.7608428190573842
7.44,-0.12950224737913016,0.7829815178883013
7.45,-0.13090748982066294,0.8052839072605232
7.46,-0.13325680176326893,0.8261743170389939
7.47,-0.13642108437182998,0.844309725258608
7.48,-0.14007264369316147,0.8589425263366288
7.49,-0.14371542397070183,0.8700880364724152
7.5,-0.1468066844458308,0.8784271082399048
7.51,-0.14889431892704774,0.8849878661720292
7.52,-0.1496978026644971,0.8907433172188437
7.53,-0.1491168559096301,0.8962795377403038
7.54,-0.1472033610403846,0.901644667685307
7.55,-0.14413628861323466,0.9064208038086932
7.56,-0.14020882060404527,0.9099862953901042
7.57,-0.13581213336095102,0.9118648982464493
7.58,-0.13140131388932272,0.9120161804079848
7.59,-0.12744499561790498,0.910936555705084
7.6,-0.12437437658763553,0.9095191322338302
7.61,-0.12255031197969046,0.908737351966878
7.62,-0.12225559090077733,0.9093165058650488
7.63,-0.12369884465698124,0.9115727080485494
7.64,-0.12700554635090677,0.9154993059682558
7.65,-0.13218468391561528,0.9210163997409895
7.66,-0.13908735047850848,0.9281864240396569
7.67,-0.14739096390815887,0.9372250362825041
7.68,-0.15663466198663387,0.948282469364863
7.69,-0.1663029576428315,0.9611332040926911
7.7,-0.1759256695630534,0.9749870010109575
7.71,-0.1851521540588571,0.9885746577316947
7.72,-0.19377342034372477,1.0005009632620971
7.73,-0.20169569537463297,1.0096986790053208
7.74,-0.20889335283802016,1.0157647780029153
7.75,-0.21537353334390114,1.019037520137705
7.76,-0.22116949941421066,1.0204166136385524
7.77,-0.22635744057506693,1.0210460709821876
7.78,-0.23107659473915867,1.0220099610580757
7.79,-0.23553138954427985,1.0241371992196702
7.8,-0.23996402040855982,1.0279262736760826
7.81,-0.24460067815264042,1.033542848553793
7.82,-0.2495888704350971,1.040835430804613
7.83,-0.25495100329070175,1.0493440193455645
7.84,-0.26057607681759426,1.0583190397800977
7.85,-0.26625700785004525,1.0667989164499314
7.86,-0.2717608970298647,1.0737919695560167
7.87,-0.27690298978452565,1.0785601316643454
7.88,-0.28159292952733234,1.0809244186609206
7.89,-0.28583746760894285,1.0814517150522949
7.9,-0.2897053023659396,1.0813916246170487
7.91,-0.29327041192298225,1.0823284264885147
7.92,-0.2965504030192988,1.0856521439212763
7.93,-0.2994615316705078,1.09205241534983
7.94,-0.3018219549445071,1.1012423134204388
7.95,-0.3034254492849886,1.112027598713678
7.96,-0.3041681361886388,1.1226939083982372
7.97,-0.30416738971220875,1.1315540404811986
7.98,-0.30380274460555734,1.1374427972368497
7.99,-0.30364294167664807,1.1399936102530057
8.0,-0.3042790787474506,1.1396427015048531
8.01,-0.30612911076559596,1.1374095540694182
8.02,-0.30929103261403457,1.1345502384028883
8.03,-0.31349885811662276,1.132184416196825
8.04,-0.31819407383673853,1.1309915492434965
8.05,-0.3226855819977699,1.1310633136595045
8.06,-0.32634500860915827,1.1319662792722858
8.07,-0.32877759971099596,1.132998182374359
8.08,-0.3299211748194634,1.1335335227187118
8.09,-0.33004824189545745,1.133302186768606
8.1,-0.3296715660833786,1.1324748526724913
8.11,-0.32937959015916507,1.1315317738256943
8.12,-0.32965244506118846,1.1309989668426377
8.13,-0.3307206211108155,1.1311837493011412
8.14,-0.3325142541945189,1.132021760067577
8.15,-0.3347143077909989,1.1330879688796183
8.16,-0.33687741642454067,1.1337510493612115
8.17,-0.338583586506607,1.1333886487850953
8.18,-0.3395580685753962,1.131560186118591
8.19,-0.33973927690851896,1.1280688523081317
8.2,-0.33928673502333745,1.12291683979508
8.21,-0.3385346951648236,1.1162229710576805
8.22,-0.3379041767599086,1.108185896339746
8.23,-0.3377972813540298,1.0991259410355345
8.24,-0.33850517319760265,1.0895599184802747
8.25,-0.34015420081299513,1.0802184959814467
8.26,-0.3426992207202142,1.07194173440739
8.27,-0.3459616375797387,1.065465542072692
8.28,-0.3497007354232196,1.0611874513639086
8.29,-0.3536940209481858,1.0590283327979404
8.3,-0.3577943229205154,1.0584696389288295
8.31,-0.3619431286662562,1.0587660002618462
8.32,-0.3661455999885622,1.0592588169012018
8.33,-0.3704314602563619,1.0596736784151763
8.34,-0.37482691785697225,1.060267479488039
8.35,-0.379350539315639,1.061715337663043
8.36,-0.38402767624476003,1.0647308086586569
8.37,-0.38890347590499574,1.0695739176469732
8.38,-0.3940358834123988,1.075710247950625
8.39,-0.39946806533929036,1.0818392220700275
8.4,-0.40519935625443515,1.08632036483908
8.41,-0.41117970555635885,1.0878060614764025
8.42,-0.4173408221529905,1.0857737671121066
8.43,-0.4236543624806445,1.0807135449572824
8.44,-0.4301860252363679,1.0739238985930348
8.45,-0.43710837949150955,1.0670616440524365
8.46,-0.44465220546334355,1.0616611684575266
8.47,-0.45300785436154234,1.0587793315812704
8.48,-0.4622151160692818,1.0588193529062104
8.49,-0.4720898224902334,1.0615187533596482
8.5,-0.4822278151234878,1.0660650172447608
8.51,-0.492101663763252,1.071298518054845
8.52,-0.5012236019283323,1.0759575263555194
8.53,-0.5093088263260699,1.0789190554643469
8.54,-0.5163670331119149,1.0793957065571178
8.55,-0.5226854771889257,1.0770597923037526
8.56,-0.528718947511382,1.0720798919309638
8.57,-0.5349373543236092,1.0650680871533056
8.58,-0.5416857405321558,1.056943607408423
8.59,-0.5490933811818541,1.0487249751118823
8.6,-0.5570472338309522,1.0412804646880063
8.61,-0.5652326569650552,1.0350967869654657
8.62,-0.5732373933170678,1.0301484928768796
8.63,-0.5807006709868628,1.0259398359218324
8.64,-0.5874652617053849,1.0217331729529573
8.65,-0.5936736932857402,1.0168851511813142
8.66,-0.599761948321217,1.0111345808527084
8.67,-0.6063448166765066,1.0046928048937813
8.68,-0.6140318295472313,0.9980947979334664
8.69,-0.6232363494263098,0.991903480263724
8.7,-0.6340387013571603,0.986422413690579
8.71,-0.6461462882922165,0.9815372716599345
8.72,-0.6589647197360341,0.9767289301119305
8.73,-0.6717577578946811,0.9712376363027161
8.74,-0.6838415809712198,0.9643199286286334
8.75,-0.6947458341840343,0.9555180165509018
8.76,-0.704290238298425,0.9448516649563036
8.77,-0.71256533238608,0.9328527947934688
8.78,-0.719844419960309,0.9204094090876174
8.79,-0.7264678655248602,0.9084662265335411
8.8,-0.7327331876756008,0.8976988692883469
8.81,-0.7388141115793947,0.8882862129204607
8.82,-0.7447262550408393,0.8798560712569934
8.83,-0.7503473092662534,0.8716175334591525
8.84,-0.7554813640606366,0.8626434146039967
8.85,-0.7599415998052091,0.8522214801865867
8.86,-0.7636231114338039,0.8401548929657855
8.87,-0.7665445119589674,0.8268873226500502
8.88,-0.7688467817937242,0.8133782705970357
8.89,-0.7707511521101342,0.8007497654574466
8.9,-0.7724921157374103,0.7898303960620834
8.91,-0.7742477405793728,0.7807872317384152
8.92,-0.7760864267637204,0.7730167153031363
8.93,-0.7779460748561227,0.7653583909896486
8.94,-0.7796580510930025,0.7565516801218207
8.95,-0.7810134250521933,0.7457499134478063
8.96,-0.7818452567404338,0.732886308704122
8.97,-0.7820902739088523,0.7187526975221267
8.98,-0.7818092507830022,0.7047639396559927
8.99,-0.7811720710419094,0.6924930181455625
9.0,-0.7804252789788535,0.683141402147613
9.01,-0.7798519590882431,0.6771335719582745
9.02,-0.7797240357618003,0.6739804677619607
9.03,-0.7802512143094688,0.6724581593225483
9.04,-0.781543165124133,0.6710374937813135
9.05,-0.783603661416101,0.6684181344791479
9.06,-0.7863584200557288,0.6639846676555224
9.07,-0.7896954903792793,0.6580205601727924
9.08,-0.7934916950628017,0.651589916085672
9.09,-0.7976183048846143,0.6461116655652128
9.1,-0.8019436764390349,0.6427709510015416
9.11,-0.8063538745444991,0.6419951917565525
9.12,-0.8107919298302435,0.6432233092107306
9.13,-0.8152926968901016,0.6450899040273941
9.14,-0.8199821070614236,0.6459622137440568
9.15,-0.8250234272168179,0.6445976109846905
9.16,-0.8305249049597809,0.6406298072847382
9.17,-0.8364533431563776,0.6346766544505965
9.18,-0.8425997334671205,0.6280426653815333
9.19,-0.8486134211245171,0.6221719608236044
9.2,-0.8540881667232524,0.6181073512370564
9.21,-0.858668617763966,0.6161836374379487
9.22,-0.8621460100136816,0.6160442680819957
9.23,-0.8645195943797986,0.6169042905348365
9.24,-0.8660122778399567,0.6178902133139901
9.25,-0.8670384167569029,0.6183038406204241
9.26,-0.8681250457386998,0.6177356856018957
9.27,-0.869793741286617,0.61603362451972
9.28,-0.8724250494123954,0.6131885899304691
9.29,-0.8761422463898599,0.6092254491879923
9.3,-0.8807537903250174,0.60417535676384
9.31,-0.8857800354274318,0.5981527299753695
9.32,-0.8905637573931532,0.5914830691363371
9.33,-0.894437507772125,0.5847702999234231
9.34,-0.8969049036901948,0.5788066968153623
9.35,-0.8977857279320127,0.5743277452696033
9.36,-0.8972733369800887,0.5717348958173033
9.37,-0.8958714426387362,0.5709530234820271
9.38,-0.8942248907100866,0.5715146191709762
9.39,-0.8929111736245315,0.5728203662363031
9.4,-0.8922792650596378,0.5744169114463219
9.41,-0.8923977593825321,0.5761353671839702
9.42,-0.8931190155890232,0.578042432355595
9.43,-0.8942077843629445,0.5802808450124213
9.44,-0.8954579257649814,0.5829259325847024
9.45,-0.8967474488032927,0.5859418768420815
9.46,-0.8980326551995697,0.5892334311362728
9.47,-0.8993127331885972,0.5927235836393401
9.48,-0.9005965522351391,0.5963867081930249
9.49,-0.9018904755565185,0.6002163946703845
9.5,-0.9032093418516969,0.6041569614568559
9.51,-0.9045967633604548,0.6080464004618388
9.52,-0.9061350140595691,0.6116105409443703
9.53,-0.9079296565256193,0.614524023423076
9.54,-0.9100616801436031,0.6165211264331769
9.55,-0.9125133421431467,0.6175125881358288
9.56,-0.9150988745606473,0.6176529258905091
9.57,-0.9174510709090768,0.6173107158342304
9.58,-0.9191008527541705,0.6169317552758066
9.59,-0.9196367003658827,0.6168448215391282
9.6,-0.9188783249604301,0.6171020895730438
9.61,-0.9169818770403021,0.6174399208520194
9.62,-0.914422353466057,0.6173957580222108
9.63,-0.9118560704378782,0.6165419656703988
9.64,-0.9099218881618999,0.6147256237079941
9.65,-0.9090635686647177,0.6121833440789589
9.66,-0.9094358856394398,0.6094628706408503
9.67,-0.9109107243097027,0.6071925040704138
9.68,-0.9131561256854308,0.6058185009053179
9.69,-0.9157428112360723,0.6054328858996542
9.7,-0.9182420129582178,0.6057541404005492
9.71,-0.9203012508017523,0.6062502750975859
9.72,-0.9217018695127223,0.6063481757352062
9.73,-0.9224022992175565,0.6056633707383533
9.74,-0.922558472550992,0.6041940306037643
9.75,-0.9225039523029548,0.6024325591759948
9.76,-0.9226792526611515,0.6013531906308711
9.77,-0.9235206929991457,0.602247086814002
9.78,-0.9253420278906043,0.6064121886657436
9.79,-0.9282519008502783,0.6147599907930272
9.8,-0.9321366315492272,0.6274498716738495
9.81,-0.9367051688344965,0.6436788533340989
9.82,-0.9415622152246444,0.6617333832909102
9.83,-0.9462719676835352,0.6793457561505419
9.84,-0.9504026552770204,0.694287106777721
9.85,-0.9535725325815355,0.7050045064373582
9.86,-0.955518758657407,0.7110539908219579
9.87,-0.9561809089150182,0.7131556707983169
9.88,-0.9557590220139457,0.7128647465379796
9.89,-0.9547007295674474,0.7120099517975602
9.9,-0.9536007946853097,0.7121239082625795
9.91,-0.9530416636613753,0.7140651830104715
9.92,-0.9534353538650561,0.7179320801518447
9.93,-0.9549253238433366,0.7232372889992236
9.94,-0.9573757858512729,0.7292116150072444
9.95,-0.9604365311583307,0.7350833560560738
9.96,-0.9636459869975632,0.7402373476380518
9.97,-0.9665344615082567,0.74424616856971
9.98,-0.9687071949846207,0.7468312810604584
9.99,-0.9699052932451699,0.7478275259175263
10.0,-0.9700483587163025,0.7471945206898118
10.01,-0.9692555754912732,0.745068851381534
10.02,-0.9678304757277435,0.7418140020812947
10.03,-0.9661919333695587,0.738016949095001
10.04,-0.9647538804437984,0.7343958953469841
10.05,-0.963792679343771,0.7316184904139234
10.06,-0.9633614603093991,0.7300860275988824
10.07,-0.9632911041393629,0.7297918955020208
10.08,-0.9632724918347783,0.7303541378805334
10.09,-0.9629777889972614,0.7312244633492533
10.1,-0.9621688360047317,0.7319532881112419
10.11,-0.9607547583350216,0.7323547552391019
10.12,-0.9587848701906725,0.7325030410120575
10.13,-0.9563897146314319,0.7326134162331761
10.14,-0.9537118476452082,0.732909405745131
10.15,-0.950879790960697,0.7335361147138528
10.16,-0.9480453065467909,0.7345174067247447
10.17,-0.9454421697292588,0.7357324182930122
10.18,-0.94339463007777,0.7369066637297045
10.19,-0.9422366743968542,0.7376347347457594
10.2,-0.9421683176842012,0.7374453577726616
10.21,-0.943124475262175,0.7358959431478745
10.22,-0.9447363984891314,0.7326698135111797
10.23,-0.9464200599171866,0.7276496982047544
10.24,-0.9475569198220384,0.720945939275141
10.25,-0.9476866911316968,0.7128690954023497
10.26,-0.9466336402164842,0.7038580111855188
10.27,-0.9445257171534103,0.6943937108360677
10.28,-0.9417149170425811,0.6849306507983167
10.29,-0.9386452282377276,0.6758590751819509
10.3,-0.9357236275113061,0.6674908987920947
10.31,-0.9332306740486641,0.6600545461024387
10.32,-0.9312824897007975,0.6536924615420001
10.33,-0.9298426805801028,0.648460000942628
10.34,-0.9287754093587742,0.6443168292630443
10.35,-0.9279191969179968,0.6411014539227715
10.36,-0.9271515500254169,0.6385015623244126
10.37,-0.9264189603452574,0.6360539307043219
10.38,-0.9257241604423091,0.6331959908647149
10.39,-0.9250836583496337,0.6293544614263106
10.4,-0.924485014222365,0.6240328987813265
10.41,-0.9238745283883594,0.616872746265313
10.42,-0.9231858050079664,0.607696998400087
10.43,-0.9223907997543547,0.5965656088423126
10.44,-0.9215406622649509,0.5838542621485774
10.45,-0.9207719377587336,0.5703267822303946
10.46,-0.9202739695616154,0.5571410932019747
10.47,-0.9202333870064364,0.5457291193457549
10.48,-0.9207816042692297,0.537522785322326
10.49,-0.9219635516431485,0.5335615137709556
10.5,-0.9237267224324386,0.5340977253723425
10.51,-0.9259195603172199,0.5383667682720753
10.52,-0.9282982311858443,0.5446567146358374
10.53,-0.9305560392413806,0.550706684543092
10.54,-0.9323853977696382,0.5543341825201086
10.55,-0.9335571597384221,0.5540958625214238
10.56,-0.9339845486830203,0.5497543433915042
10.57,-0.9337482065105264,0.5423753801634023
10.58,-0.9330781018381795,0.5340092789575466
10.59,-0.9322957652578414,0.5270680847525214
10.6,-0.9317258181724908,0.523621018389493
10.61,-0.9316023333247425,0.524843649698376
10.62,-0.9320059802662317,0.5307736925449987
10.63,-0.9328528307970332,0.5403981001201972
10.64,-0.9339295095719543,0.5519869800619261
10.65,-0.9349559757580769,0.5635368938508254
10.66,-0.935655462412723,0.5731865222411083
10.67,-0.9358076563069153,0.579506237510698
10.68,-0.9352584167775632,0.5816268782551379
10.69,-0.9338732575321275,0.5792345096149843
10.7,-0.9314565496936695,0.5724836089298445
10.71,-0.9276885757498671,0.5618713023048602
